rxcui,drug_name,utilization_raw,utilization_score,utilization_percentile,spend_raw,spend_score,spend_percentile,disease_burden_raw,disease_burden_score,disease_burden_percentile,population_impact_raw,population_impact_score,population_impact_percentile,risk_raw,risk_score,risk_percentile,ehi_score,ehi_rank,ehi_percentile,ehi_tier,ehi_tier_label,primary_driver,secondary_driver,limiting_factor,calibration_boost_total,calibration_utilization_boost,calibration_spend_boost,calibration_disease_burden_boost,calibration_population_impact_boost,calibration_risk_boost,calibration_notes,methodology_version,calculation_date,source_coverage_flag,source_overall_intelligence_score,source_claims_readiness_score,source_ai_readiness_score,source_semantic_richness_score,source_interoperability_score,source_clinical_semantics_score,source_explainability_score,source_relationship_density_score,source_classification_density_score,source_relationship_count,source_classification_count,source_disease_count,source_atc_hierarchy_depth,source_schedule_count
77492,tamsulosin,97.403643302801,94.65,94.65,101.68328461436349,94.69,94.69,93.37436612239479,88.01,88.01,94.41491158900836,95.25,95.25,39.083612106730385,24.52,24.52,86.41,550,95.52,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,97.26,97.0,97.0,95.5,97.75,96.5,100.0,100.0,91.75,18.0,17.0,2.0,4.0,0.0
77655,zoledronic acid,98.19072547457853,95.15,95.15,102.41041338112306,95.26,95.26,95.65747046329484,89.82,89.82,94.45265126775523,95.29,95.29,38.78332337714058,23.04,23.04,86.92,502,95.98,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,98.18,98.0,98.0,97.0,98.5,99.0,100.0,100.0,94.5,19.0,18.0,6.0,4.0,0.0
77674,octocrylene,57.086593986459576,68.23,68.23,75.03530465949821,83.3,83.3,18.817323775388292,59.82,59.82,53.574850657108726,62.2,62.2,66.75711452940395,97.76,97.76,72.36,1864,78.22,2,Strategically Important,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,43.25,67.0,24.5,31.75,66.5,3.5,27.0,100.0,13.0,17.0,2.0,0.0,0.0,0.0
77754,ferumoxsil,90.91280565511748,89.92,89.92,95.84502734634275,90.78,90.78,53.29059139784946,68.27,68.27,85.68320828355236,88.31,88.31,43.80057497013142,31.05,31.05,79.68,1174,88.86,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,88.02,90.0,90.0,85.0,92.5,56.0,81.0,100.0,72.5,11.0,10.0,2.0,4.0,0.0
78127,lysine clonixinate,45.40316706491438,58.42,58.42,52.85866427718041,62.0,62.0,18.442323775388292,58.85,58.85,43.80592977565379,57.68,57.68,65.15581418425593,94.14,94.14,62.86,2672,64.22,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Population Impact Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,30.71,55.0,11.75,15.38,54.5,2.25,18.5,40.0,9.25,4.0,2.0,0.0,0.0,0.0
78484,danaparoid,95.47294072746581,92.96,92.96,95.7027054294438,90.63,90.63,84.16270078322052,80.19,80.19,91.01715485198459,92.55,92.55,36.31669736492765,17.89,17.89,82.26,928,91.9,2,Strategically Important,Utilization Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,96.85,96.0,97.0,96.0,96.0,85.0,100.0,80.0,100.0,8.0,22.0,9.0,4.0,0.0
78678,Rauwolfia preparation,29.500788198592858,43.59,43.59,33.80511549183592,43.85,43.85,17.767323775388295,25.26,25.26,29.693222155847604,43.34,43.34,62.94484269215452,85.61,85.61,44.15,3253,43.56,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,16.95,34.0,3.0,4.0,34.0,0.0,12.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0
78902,sulfacytine,64.21780565511749,70.29,70.29,78.87733532457189,85.14,85.14,68.40605668392406,71.72,71.72,63.992240276118416,65.48,65.48,51.48218588211867,35.52,35.52,70.09,2071,74.6,3,Operationally Relevant,Spend Intelligence,Disease Burden Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,64.24,72.0,57.0,63.0,70.25,65.5,59.0,100.0,34.25,11.0,7.0,4.0,0.0,0.0
78903,capreomycin,92.78280565511749,91.07,91.07,97.30921279702643,91.59,91.59,63.38489313686447,70.0,70.0,87.5006338776052,89.84,89.84,40.21419504181601,27.82,27.82,80.48,1096,89.81,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,91.5,92.0,92.0,88.0,94.0,66.0,92.0,100.0,78.0,11.0,12.0,3.0,4.0,0.0
78904,chlormadinone,73.66497278640647,72.22,72.22,74.46374233373159,82.82,82.82,20.91732377538829,61.48,61.48,67.04220569494225,66.91,66.91,52.45840385636532,36.34,36.34,68.34,2226,71.46,3,Operationally Relevant,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,61.12,76.0,51.0,45.25,79.5,10.5,56.0,50.0,54.0,5.0,6.0,0.0,4.0,0.0
80566,allopurinol sodium,89.44367449887164,89.26,89.26,88.32084362139918,88.02,88.02,82.90123788663216,79.05,79.05,86.27181667330412,88.81,88.81,35.5836718438869,16.91,16.91,79.61,1181,88.77,2,Strategically Important,Utilization Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,89.8,88.0,89.5,85.0,89.5,86.0,100.0,70.0,83.5,7.0,14.0,4.0,4.0,0.0
80726,edrecolomab,64.88414443116952,70.43,70.43,62.03849980087614,66.34,66.34,20.91732377538829,61.48,61.48,64.27854898446833,65.6,65.6,51.50788613434222,35.59,35.59,63.41,2625,65.09,3,Operationally Relevant,Utilization Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,57.68,72.0,48.0,41.25,75.5,10.5,54.0,30.0,54.0,3.0,6.0,0.0,4.0,0.0
80773,Doxil,81.28485530333201,82.07,82.07,68.40779981415108,77.18,77.18,100.09451745652463,97.16,97.16,80.98723324040887,81.41,81.41,30.58696983273596,5.24,5.24,76.08,1521,83.22,2,Strategically Important,Disease Burden Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,85.82,82.0,86.5,82.0,82.0,100.0,100.0,10.0,100.0,1.0,36.0,22.0,4.0,0.0
81507,Abelcet,81.28485530333201,82.07,82.07,68.55631302270012,78.58,78.58,100.15890083632019,97.28,97.28,83.36045771936811,86.57,86.57,31.69932546794106,11.03,11.03,77.81,1353,86.44,2,Strategically Important,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,85.82,82.0,86.5,82.0,82.0,100.0,100.0,10.0,100.0,1.0,51.0,20.0,4.0,0.0
81638,strontium-89,50.08747278640648,60.81,60.81,58.57585264834727,65.16,65.16,19.267323775388295,60.28,60.28,48.779297623788665,60.09,60.09,63.47589356829948,87.73,87.73,64.38,2538,66.97,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Population Impact Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,37.81,60.0,20.0,26.25,58.75,5.0,25.0,50.0,21.25,5.0,5.0,0.0,0.0,0.0
81647,phenylbutyrate,88.61316706491436,88.9,88.9,81.74554493561664,86.14,86.14,91.99847338377805,86.41,86.41,87.4284392008496,89.79,89.79,33.76162966281694,14.45,14.45,80.4,1104,89.72,2,Strategically Important,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,90.55,88.0,91.0,88.0,88.0,95.0,100.0,40.0,100.0,4.0,22.0,6.0,4.0,0.0
81770,Zenapax,11.759474976768884,12.95,12.95,11.96689565909996,12.95,12.95,17.767323775388295,25.26,25.26,18.213095712199657,12.95,12.95,59.36433442851454,52.25,52.25,19.34,3276,12.95,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81782,shark cartilage extract,49.95117449887163,60.6,60.6,62.627006371963354,66.74,66.74,18.292323775388294,54.41,54.41,46.010937475109515,58.9,58.9,66.4838997743263,97.05,97.05,64.29,2547,66.76,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,34.83,60.0,15.25,19.88,59.75,1.75,20.5,70.0,6.5,7.0,1.0,0.0,0.0,0.0
81864,alitretinoin,99.78594185583432,98.74,98.74,103.95327226868444,98.17,98.17,90.84880193813886,85.69,85.69,96.27568697729988,97.31,97.31,39.02149293110315,24.21,24.21,88.32,379,97.15,1,Enterprise Critical,Utilization Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,100.0,100.0,100.0,100.0,100.0,96.0,100.0,100.0,100.0,22.0,21.0,4.0,4.0,0.0
81941,Miochol,77.102355303332,75.42,75.42,65.97810261515997,71.58,71.58,93.76738683127573,88.5,88.5,78.81383559007035,78.52,78.52,30.646869607062257,5.63,5.63,70.56,2027,75.62,2,Strategically Important,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,83.09,79.0,83.5,77.5,79.75,96.5,100.0,10.0,91.75,1.0,17.0,4.0,4.0,0.0
81944,acyclovir sodium,97.12457387495022,94.36,94.36,99.47458330014602,93.11,93.11,93.59851652727998,88.33,88.33,93.9132872693482,94.78,94.78,37.79024956856498,19.8,19.8,85.45,636,94.73,2,Strategically Important,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,98.42,98.0,98.5,98.0,98.0,95.0,100.0,90.0,100.0,9.0,34.0,11.0,4.0,0.0
81945,eflornithine hydrochloride,98.76344086021506,95.61,95.61,102.73596176821982,95.76,95.76,92.82433957254744,87.17,87.17,95.1800079649542,96.06,96.06,38.69887080180539,22.65,22.65,86.73,520,95.84,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,10.0,29.0,3.0,4.0,0.0
81947,alprenolol hydrochloride,73.739855303332,72.32,72.32,63.2026399840701,67.61,67.61,73.996508695075,73.91,73.91,71.62092207619806,69.3,69.3,33.50189416567105,14.07,14.07,65.18,2470,68.06,3,Operationally Relevant,Disease Burden Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,77.64,75.0,79.5,71.5,76.75,75.5,88.0,10.0,80.75,1.0,13.0,3.0,4.0,0.0
81948,"aluminum hydroxide, dried (USP)",98.03594086021506,95.06,95.06,101.7193610779238,94.79,94.79,83.46021505376345,79.53,79.53,92.19449070755343,93.41,93.41,37.691662518253025,19.59,19.59,84.09,761,93.52,2,Strategically Important,Utilization Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,99.09,99.0,99.0,98.5,99.25,84.5,100.0,100.0,97.25,10.0,19.0,8.0,4.0,0.0
81949,aminacrine hydrochloride,79.21617449887162,77.52,77.52,82.9549630957122,86.6,86.6,21.592323775388294,62.97,62.97,72.15435364396654,69.85,69.85,51.3273805920616,35.4,35.4,71.52,1941,76.74,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,68.89,82.0,59.75,56.62,85.0,12.75,62.5,70.0,63.25,7.0,8.0,0.0,4.0,0.0
81951,Camoquine,11.759474976768884,12.95,12.95,11.96689565909996,12.95,12.95,17.767323775388295,25.26,25.26,18.213095712199657,12.95,12.95,59.36433442851454,52.25,52.25,19.34,3276,12.95,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81952,amphetamine sulfate,98.90780565511749,96.05,96.05,102.95250896057347,96.18,96.18,99.93065511748307,97.04,97.04,96.2396787468472,97.26,97.26,43.54710108854374,30.83,30.83,89.94,237,98.48,1,Enterprise Critical,Population Impact Intelligence,Disease Burden Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,11.0,29.0,9.0,4.0,1.0
81953,ampicillin sodium,98.90780565511749,96.05,96.05,103.13113965219699,96.53,96.53,93.37383844417896,88.0,88.0,96.77557082171778,97.95,97.95,39.353200086287,25.73,25.73,87.81,423,96.78,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,11.0,39.0,21.0,4.0,0.0
81954,antazoline hydrochloride,88.53816706491438,88.76,88.76,81.59764701977964,86.08,86.08,74.46481813354573,74.22,74.22,87.05974545333864,89.5,89.5,34.343731746979955,15.17,15.17,77.93,1342,86.61,2,Strategically Important,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,90.25,88.0,91.0,88.0,88.0,79.0,98.0,40.0,100.0,4.0,20.0,5.0,4.0,0.0
81963,benzydamine hydrochloride,81.14914443116952,78.72,78.72,76.71079145094916,84.21,84.21,23.39232377538829,63.83,63.83,76.48316387893269,76.08,76.08,46.2865477565379,32.38,32.38,72.08,1892,77.59,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,74.74,86.0,65.75,66.62,86.0,18.75,70.5,30.0,96.25,3.0,26.0,0.0,4.0,0.0
81964,betahistine hydrochloride,78.44867449887163,76.72,76.72,82.3141385902031,86.45,86.45,21.44232377538829,62.62,62.62,71.49938012743925,69.17,69.17,51.64355608655251,35.7,35.7,71.1,1977,76.22,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,67.82,81.0,58.75,55.12,84.25,12.25,61.5,70.0,60.5,7.0,7.0,0.0,4.0,0.0
81965,betaine hydrochloride,98.90780565511749,96.05,96.05,102.57085490508429,95.47,95.47,78.17418359219435,76.22,76.22,93.66152263374485,94.56,94.56,38.07631836585689,20.51,20.51,84.16,754,93.59,2,Strategically Important,Utilization Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,11.0,20.0,2.0,4.0,0.0
81966,bethanidine sulfate,73.13816706491437,71.85,71.85,71.72012743926723,80.74,80.74,21.44232377538829,62.62,62.62,68.07986525952475,67.24,67.24,50.444801440329215,34.56,34.56,67.81,2268,70.94,3,Operationally Relevant,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,62.65,75.0,54.25,49.12,78.25,12.25,58.5,40.0,60.5,4.0,7.0,0.0,4.0,0.0
81971,canrenoic acid,42.69664443116952,55.25,55.25,48.24271127041019,59.32,59.32,18.292323775388294,54.41,54.41,41.1068773397053,55.73,55.73,64.77794348201249,93.26,93.26,59.97,2891,59.46,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,27.93,52.0,9.25,11.88,51.75,1.75,16.5,30.0,6.5,3.0,1.0,0.0,0.0,0.0
81980,chromonar hydrochloride,56.384855303332,64.87,64.87,52.041066109119875,61.41,61.41,20.91732377538829,61.48,61.48,58.086970728793304,63.58,63.58,49.48645542944377,33.86,33.86,60.03,2888,60.01,3,Operationally Relevant,Utilization Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,54.22,68.0,45.0,37.25,71.5,10.5,52.0,10.0,54.0,1.0,6.0,0.0,4.0,0.0
81981,ciprofloxacin hydrochloride,99.16285012611178,96.81,96.81,103.6550842957653,97.58,97.58,96.33306783485995,90.66,90.66,96.93885238284881,98.12,98.12,39.26851022169123,25.35,25.35,88.82,335,97.54,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,13.0,59.0,27.0,4.0,0.0
81982,clindamycin hydrochloride,98.90780565511749,96.05,96.05,103.10309637594584,96.45,96.45,93.35633213859019,87.96,87.96,95.92049980087614,96.86,96.86,38.93968621399177,23.83,23.83,87.43,456,96.42,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,11.0,37.0,12.0,4.0,0.0
81984,clomipramine hydrochloride,98.90780565511749,96.05,96.05,102.63606796760918,95.59,95.59,98.23901500066374,94.0,94.0,95.29035576795434,96.17,96.17,38.85812840169919,23.42,23.42,88.28,383,97.11,1,Enterprise Critical,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,11.0,21.0,6.0,4.0,0.0
81985,cocaine hydrochloride,97.12457387495022,94.36,94.36,99.4404833399708,93.1,93.1,84.85483207221559,80.86,80.86,94.47324014336918,95.3,95.3,42.459807679543346,30.05,30.05,85.06,673,94.41,2,Strategically Important,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,98.42,98.0,98.5,98.0,98.0,88.0,100.0,90.0,100.0,9.0,32.0,4.0,4.0,1.0
81990,cysteamine bitartrate,97.12457387495022,94.36,94.36,99.04572029735829,92.62,92.62,87.16982277976902,82.5,82.5,92.626698260985,93.72,93.72,37.361386565777245,19.11,19.11,83.93,777,93.39,2,Strategically Important,Utilization Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,98.42,98.0,98.5,98.0,98.0,91.0,100.0,90.0,100.0,9.0,21.0,4.0,4.0,0.0
81992,daunorubicin hydrochloride,99.04320987654322,96.44,96.44,102.93873622726669,96.16,96.16,94.58940661091198,89.04,89.04,93.92569361476171,94.79,94.79,38.07523977830877,20.5,20.5,87.05,490,96.1,1,Enterprise Critical,Utilization Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,12.0,23.0,9.0,4.0,0.0
81993,demeclocycline hydrochloride,97.12457387495022,94.36,94.36,99.52577472454533,93.16,93.16,98.9381056683924,95.34,95.34,95.50005548918094,96.36,96.36,38.55803796628169,22.04,22.04,87.32,466,96.34,1,Enterprise Critical,Population Impact Intelligence,Disease Burden Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,98.42,98.0,98.5,98.0,98.0,100.0,100.0,90.0,100.0,9.0,38.0,18.0,4.0,0.0
81994,heroin hydrochloride,67.50914443116952,71.23,71.23,63.78966799415904,68.43,68.43,21.967323775388294,63.36,63.36,68.837932696137,67.58,67.58,48.34324389353511,33.16,33.16,64.6,2520,67.18,3,Operationally Relevant,Utilization Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,64.18,74.0,57.5,53.0,77.0,14.0,61.0,30.0,67.0,3.0,8.0,0.0,4.0,0.0
81997,diclofenac potassium,98.76344086021506,95.61,95.61,102.94321651400504,96.17,96.17,98.00247245453339,93.61,93.61,95.80177220230983,96.72,96.72,38.906125547590605,23.67,23.67,88.32,379,97.15,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10.0,41.0,16.0,4.0,0.0
