rxcui,drug_name,ehi_v6_score,ehi_v6_rank,ehi_v6_percentile,ehi_v6_tier_label,utilization_score,spend_score,population_impact_score,disease_burden_score,risk_score,ehi_score,ehi_rank,ehi_percentile,ehi_tier_label,ehi_v6_framework_version,ehi_v6_weighting_method,ehi_v6_validation_score,ehi_v6_validation_status,ehi_v6_dashboard_language
2191,ceftazidime,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1485786,Mucuna pruriens seed extract,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1808,bumetanide,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
3013,cyproheptadine,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2344,chloral hydrate,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
430,albendazole,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1901,calcium chloride,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1596,bisacodyl,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1309780,Clerodendranthus spicatus leaf extract,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2407,chlorquinaldol,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
3109,daunorubicin,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1256,azathioprine,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2907,creatine,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1998,captopril,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1925,calcium sulfate,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
712,ammonium chloride,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2598,clonazepam,58.9233,12767,57.631675,Moderate Importance,57.76,69.12,56.26,25.26,98.37,57.94,3017,57.07,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1012026,veal allergenic extract,58.9194,12788,57.561979,Moderate Importance,59.42,60.17,61.39,65.63,37.42,58.94,2958,58.05,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1305725,lime (citrus) extract,58.9194,12788,57.561979,Moderate Importance,59.42,60.17,61.39,65.63,37.42,58.94,2958,58.05,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1925437,northern quahog preparation,58.9194,12788,57.561979,Moderate Importance,59.42,60.17,61.39,65.63,37.42,58.94,2958,58.05,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1011027,parsnip allergenic extract,58.9194,12788,57.561979,Moderate Importance,59.42,60.17,61.39,65.63,37.42,58.94,2958,58.05,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
1372248,coconut extract,58.9194,12788,57.561979,Moderate Importance,59.42,60.17,61.39,65.63,37.42,58.94,2958,58.05,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
882482,trout allergenic extract,58.9194,12788,57.561979,Moderate Importance,59.42,60.17,61.39,65.63,37.42,58.94,2958,58.05,Operationally Relevant,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
