rxcui,drug_name,ehi_score,ehi_rank,ehi_percentile,ehi_tier_label,utilization_score,spend_score,population_impact_score,disease_burden_score,risk_score,ehi_v6_ml_weighted_score,ehi_v6_ml_rank,ehi_v6_ml_percentile,ehi_v6_ml_tier_label
1370578,stearalkonium,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1859364,ammonium picrate,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1370574,valerate,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1367161,retinamide,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1432978,dehydroabietate,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1006658,CORID,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1426647,ammonium cocoyl isethionate,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
2054105,pelargonate,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
2199325,zingerone,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1994321,hexamethylcyclotrisiloxane,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1536491,Rompun,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
2590592,1-kestose,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1432952,Amprid,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
2621121,vat yellow 4,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
2199653,chlorokojic acid,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1432977,dehydroabietic acid,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1597391,thioctic acid amide,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
853142,tourmaline,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
156762,butethamate citrate,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1313174,potassium asparaginate,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
190433,pramiverine,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
2697821,Agrimonia pilosa leaf extract,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1742992,egtazic acid,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1311582,nifurpipone,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1487199,Advocin,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1997450,Eprizero,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
897093,Zeniquin,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1424906,methacrylate,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1313172,magnesium asparaginate,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
2676953,panaxynol,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1724430,ferrous sulfide,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1368625,arachidonate,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
2645185,Doraject,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
2701509,Flunine,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1430394,benzilic acid,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1986798,Entyce,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1999994,trimethylamine,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
2397120,dipotassium,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
1368623,10-hydroxydecanoate,38.15,3272,40.5,Operationally Relevant,26.54,26.52,40.44,54.41,66.08,36.055028497440595,21938,27.19458365138894,Foundational
2399553,sodium taurine laurate,37.88,3273,39.89,Limited Enterprise Impact,27.44,27.45,45.53,60.17,39.17,35.99291586409218,22301,25.989844346354253,Foundational
1251696,KBrovet,37.88,3273,39.89,Limited Enterprise Impact,27.44,27.45,45.53,60.17,39.17,35.99291586409218,22301,25.989844346354253,Foundational
867562,Cerenia,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
2667985,Comfor-trate,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
1540526,edetate dipotassium anhydrous,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
1305546,sucrose syrup,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
1602283,saccharin calcium anhydrous,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
2560111,Bilovet,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
1301860,Cornucrescine Daily Hoof Barrier,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
8519,polyethylenes,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
2607026,Fluroxin,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
1649473,Enrosite,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
1537581,Effercept,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
1740255,Imizol,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
2698556,Enropro,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
1366973,sodium starch,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
1373229,Enroflox,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
2108836,Enroquin,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
2374916,pyridoxal 5-phosphate glutamate,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
2675595,Ceritant,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
2182395,Enromed,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
2604767,Tenotryl,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
801760,TootSweet,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
995509,Tylan,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
2691285,Emeprev,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
2182390,Quellaxcin,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
1368481,Ralgro,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
204329,BAYTRIL,37.75,3274,39.85,Limited Enterprise Impact,27.35,27.34,45.48,59.82,39.25,35.88361604580578,22303,25.98320666423285,Foundational
2740388,Kresladi,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
2739845,Foundayo,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
2739512,Nereus,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
2739543,Lifyorli,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
2739302,Relfy,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
211,Topicycline,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1606285,Tolazil,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1606468,Orcytolagus cuniculus hypothalamus preparation,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1606204,Keratolux,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1605175,Levocrine,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1605769,Vetaket,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1603862,Derma Cidol,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1604327,Tolazine,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1603512,Dermafix Lanolin,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1601596,triisocetyl citrate,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1601546,Flex24,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1601569,oleth-25,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1601087,Pazeo,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1600731,ACT Advanced Care,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1600515,Uralgic,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1600141,Pinus thunbergii whole extract,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1600400,Vitapirena,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1607778,stearamide,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1607578,Dyloject,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1606853,polyethylene glycol 9000,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1599642,Atlantic rock crab preparation,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1599828,"((2s,3s,5s)-2-(2-(2,6-dimethylphenoxy)acetamido)-5-((s)-3-methyl-2-(2-oxotetrahydropyrimidin-1(2h)-yl)butanamido)-1,6-diphenylhexan-3-yl) 3-methyl-2-(2-oxotetrahydropyrimidin-1(2h)-yl)butanoate, (s)-",19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1599277,Tumil-K,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1599165,Benzac Acne Solutions,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1599269,Dermacool,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1599275,"1,2-dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)",19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1598995,Rapinovet,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1599121,Sanafitil Cream,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1599156,quercetin caprylate,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1598348,lead diphosphate,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1598646,Xtoro,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1597898,Hexadine,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1598035,Petarmor Anti-Itch,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1597627,human parathyroid preparation,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1597621,Dirofilaria immitis,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1597295,"N,N-bis(2-hydroxyethyl)lactamide",19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1596456,Remicin,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1596681,Bioblast,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1596697,Zobuxa,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1596136,behenoyl hydroxyproline,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1596139,monosodium methylarsonate,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1595659,Trav-L-Tabs,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1595993,Relifor,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1595299,saccharin N-(2-acetic acid ethyl ester),19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1595463,Amimax,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1595019,Derma Ice,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1594930,Portulaca grandiflora whole extract,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
1594931,Portulaca grandiflora seed extract,19.34,3276,12.95,Limited Enterprise Impact,12.95,12.95,12.95,25.26,52.25,17.964866357367665,22329,25.89691679665461,Foundational
